match_id,radiant_win
590,0.81862023603861911
592,0.23001193462203318
598,0.34412361284335385
599,0.35004536042277784
600,0.76718880253475574
601,0.42137077391641481
603,0.23793748080264429
617,0.57104788659594263
628,0.26677410167045479
634,0.12185172508280089
635,0.16775918089221395
639,0.33514668171897821
644,0.50239401277235396
646,0.76806632176858292
650,0.087067332562381736
659,0.81914349034481881
663,0.69302696805237873
668,0.57955757120727291
670,0.23770543049890566
678,0.59550487620478243
679,0.40259262976987531
686,0.53478474131239306
694,0.23412671898553794
696,0.79817523463170736
702,0.7398012502299921
709,0.61475749716549921
712,0.48565189461398378
723,0.13824001401940886
729,0.3912986603803017
733,0.88841342306018456
735,0.46210418708297124
737,0.41481745236797624
749,0.20627189270974133
752,0.48680255407484135
767,0.87674896051899176
771,0.11900594514451047
778,0.69586142797317063
780,0.79637446898657371
790,0.22676149981397101
797,0.56779133614324517
802,0.32179176868654707
805,0.63513825494386622
807,0.87333159856411291
808,0.5875223776456916
811,0.36956488581582148
815,0.25475447218304792
820,0.78568202207938131
838,0.17789788343519061
861,0.091605569493856315
886,0.17269377980867312
889,0.15505866235380181
904,0.67087444292199139
913,0.59100263698950417
928,0.57259164055107348
931,0.61584132693374272
932,0.43993420870859745
945,0.80150624556379213
953,0.71164559738991406
955,0.3680308622760769
970,0.61554750787311119
972,0.40711171085269487
978,0.64816898533280376
982,0.68308153167164487
983,0.62598365182433169
984,0.23829673081587857
987,0.60865300095531349
1000,0.30964592196373092
1006,0.76975626859475155
1014,0.52646878660299812
1030,0.66675260686044602
1037,0.57593629266630375
1044,0.29057454981070419
1046,0.80890170267166606
1048,0.30125544980340013
1053,0.78391631754641178
1057,0.59422475986767698
1077,0.90408986570201089
1085,0.94285082723326052
1087,0.78020656940913702
1088,0.55005071093155589
1096,0.10294735221910803
1098,0.92464414088191882
1100,0.10258278117127073
1113,0.82697666184071716
1119,0.66541082287242515
1127,0.59527040569731948
1142,0.3336243426297299
1148,0.4254193985565316
1157,0.20800976186977824
1158,0.70986755959984971
1163,0.47358095056668709
1167,0.63587544644090399
1168,0.30382963840905697
1181,0.081604245753924387
1183,0.42103946380371543
1191,0.70519245351292181
1192,0.15568215852794925
1198,0.81031223522692086
1216,0.29342798683860127
1218,0.37897437068309936
1221,0.82541638374129245
1222,0.27753010350193502
1225,0.1857959583303854
1226,0.38059111848750965
1230,0.10997982754857269
1242,0.80892630633700113
1247,0.60524122933522606
1253,0.34009336672167728
1259,0.78290608006769125
1271,0.5938529737722531
1282,0.46949447774493175
1284,0.96169769338991862
1293,0.58392121410253384
1294,0.65774585583915812
1298,0.49235848507229768
1306,0.79220368427255383
1316,0.57150684026367526
1321,0.31200387795390488
1331,0.42231494444034412
1336,0.21567544492799848
1341,0.50840190832687671
1348,0.59725459722391783
1356,0.90154591704801357
1384,0.3549078540354611
1389,0.49518028481723408
1391,0.60785148915783094
1413,0.71680367117899169
1419,0.30177871375358245
1426,0.89862182537812629
1440,0.51838383944960609
1445,0.63364711891699232
1465,0.29608218981398682
1470,0.53966957960432282
1472,0.47209206415687216
1484,0.54629527952111401
1485,0.090403794334129664
1486,0.82747418367344794
1488,0.7003659528834334
1498,0.12678926307947658
1508,0.66390502697395626
1518,0.80708673416507704
1526,0.23883003979682219
1527,0.66028272199822868
1528,0.20483590023186996
1540,0.61888226721455331
1546,0.39220872314525168
1551,0.84355709790415423
1564,0.44153637592869133
1565,0.91600894015899459
1568,0.96208214428166372
1572,0.38245541852256743
1573,0.071920336608354646
1581,0.6078248771473721
1585,0.86094384174165306
1588,0.17373006152963874
1595,0.17582950008712972
1596,0.23650426325462814
1603,0.38128395653786573
1615,0.63652138997714236
1621,0.42698976907021263
1623,0.45715364622773641
1630,0.62162449517104656
1636,0.6354630467146376
1642,0.23377496940457895
1654,0.58009888760743622
1657,0.83941876293099915
1665,0.29337874717800905
1666,0.77397056017318877
1676,0.80602055958906582
1678,0.53697547836601245
1683,0.66415774792366311
1685,0.21253646490441991
1687,0.073441413684838627
1690,0.18118868271590172
1702,0.43930970856862883
1703,0.18307171120675114
1714,0.27014703934818118
1716,0.58076554551793502
1726,0.15290132441406021
1748,0.4067881593051389
1750,0.41835989609466595
1762,0.96944698482379477
1765,0.2297975006603703
1767,0.36342000077949899
1773,0.50990948009762438
1774,0.27119436845573708
1776,0.69477644896970037
1782,0.87562613840725589
1799,0.22507172023362662
1803,0.38078478725463222
1811,0.48569931284265888
1820,0.11219255554550996
1823,0.85987520440391496
1864,0.76011614027740526
1871,0.35050709360958393
1874,0.062799946871315473
1878,0.37936779681632449
1888,0.55505550931098346
1895,0.70103011175455177
1896,0.31124282359510702
1899,0.23675842939982672
1901,0.36921379860183079
1903,0.79651565252066936
1913,0.1236008719984831
1935,0.71135651435814795
1946,0.27196932898062309
1958,0.58410702821490945
1960,0.62592269225478825
1968,0.32069155854675652
1969,0.51187300539550928
1973,0.38269886435796785
1974,0.42648947840247259
1977,0.35938422809057236
1992,0.57266731301468599
1995,0.2512722855477344
2001,0.66331280744141008
2017,0.41831853428464405
2018,0.14448008401481938
2020,0.40479164282867042
2021,0.63340816883476159
2027,0.52532636946795053
2036,0.64002026102493925
2040,0.14359508358726056
2041,0.2874508441894002
2047,0.91057801003455452
2049,0.27794223082179709
2059,0.38512719497765863
2066,0.21078749831750526
2068,0.4512504554965972
2069,0.65474014901681221
2081,0.30556446418180722
2083,0.54508829829443839
2084,0.78972028711403752
2085,0.90434255185612045
2096,0.45233567307240335
2104,0.34240109250569206
2105,0.20687958532528364
2110,0.41616885352530336
2112,0.14096764260106778
2115,0.29406926031874492
2120,0.15964808022715202
2121,0.079916291467428888
2125,0.8239715709470149
2128,0.40263059221719461
2129,0.30935573860577592
2138,0.65777069521720621
2159,0.63483124781659062
2160,0.36704239549678702
2180,0.83427700370592006
2181,0.34831471805679615
2183,0.52636939226613677
2189,0.3284368603666013
2192,0.39941270699351866
2193,0.84420259242249229
2197,0.21236232707719011
2201,0.52051950674096847
2206,0.80667107444938513
2208,0.78403353884046245
2210,0.587706141489445
2212,0.77237894854064826
2220,0.30179544005062381
2226,0.38540642558021232
2227,0.033327247693884419
2229,0.52014620356546071
2233,0.25198020015317063
2234,0.8284585850037971
2237,0.2882304835990111
2238,0.46699898047651639
2246,0.36828709411922605
2248,0.63180756476049083
2265,0.35143736798348457
2268,0.48062359375099889
2270,0.68713443616435288
2276,0.89341057171263349
2278,0.82280360923511042
2290,0.58321651334311897
2298,0.6426999824010734
2305,0.3883352747782125
2320,0.59840640771936149
2325,0.62315540791917234
2329,0.73975315340270043
2342,0.55041447160189449
2352,0.25058439295164708
2387,0.82782413785303999
2397,0.28478286585710799
2399,0.71389691498598085
2401,0.70310404345959465
2404,0.21203395915805828
2411,0.54959774251213855
2422,0.45960458004668797
2424,0.81091312075020883
2425,0.2214031634538543
2429,0.16779786395448931
2433,0.36583271097346914
2434,0.80899294042177783
2436,0.21370065295435917
2440,0.16837926031611145
2448,0.41102215763037186
2458,0.54923665184885784
2460,0.50762287367515635
2466,0.72335960216670614
2473,0.57198689815689074
2479,0.12615652064686458
2493,0.30009034674329926
2504,0.29992316062448043
2524,0.86197082544244263
2526,0.97418836166799139
2531,0.36582828282140378
2532,0.17716229757581586
2546,0.38159344248199562
2561,0.73157693946292701
2565,0.073303669599655757
2570,0.76843255299426549
2579,0.49223346028473619
2581,0.14046526270648504
2592,0.66533341648603728
2593,0.26175205540901408
2594,0.51382390073950734
2618,0.74490987564270339
2628,0.42830890589768683
2638,0.37089831908524001
2647,0.5337294664491784
2654,0.79076939241374045
2655,0.51303769960927847
2669,0.21162238671182335
2674,0.54329021342318096
2677,0.70814307472631721
2687,0.20048590154092766
2689,0.150982416636949
2694,0.52006586520465437
2702,0.24735300156293338
2704,0.96543693396582764
2706,0.68241901083221101
2712,0.13779251192010197
2716,0.53200331547935087
2727,0.31776286965691758
2729,0.14095748135872929
2738,0.82107944066009753
2739,0.26562459957765577
2745,0.60819703728948005
2759,0.65152395877006108
2766,0.71636552764524519
2767,0.46034990807754644
2773,0.60040109240834794
2778,0.55094958215708667
2783,0.48593146815414878
2788,0.62223957441563948
2792,0.6121970359900949
2803,0.64079911250080246
2808,0.38494831244449179
2816,0.4509327332513311
2821,0.74589566176718636
2826,0.67703134631700179
2840,0.39813355974444409
2844,0.7082235299885955
2846,0.28540826624738558
2847,0.52899835813551954
2857,0.58952804202418641
2861,0.27911218893204609
2888,0.65862525276024342
2903,0.55433218525552852
2904,0.41832638265576944
2907,0.38976684173024317
2909,0.47372596249761656
2910,0.54866586495714809
2915,0.66436530726816834
2918,0.5603862476204422
2920,0.26159578805688261
2926,0.3733992495489451
2929,0.89697659680058672
2947,0.48792677924529232
2950,0.58040415944367718
2952,0.49406007320500106
2953,0.31093576841500215
2956,0.53600856239236727
2961,0.31669319732851631
2962,0.85901525186992389
2967,0.44134915664194269
2973,0.73768374434419104
2974,0.64460600865987594
2981,0.24317608629225587
3001,0.47108094341756318
3006,0.33219132284799918
3007,0.79935212261680855
3008,0.56287874415122696
3014,0.39149451200894231
3022,0.57440558681247023
3032,0.64493510182658609
3033,0.74932534984519317
3043,0.60794604657057505
3048,0.13978190809132215
3061,0.38829037903324798
3063,0.23974565049786367
3087,0.47298072849152356
3088,0.44001543539003446
3096,0.065278492584732353
3102,0.22006630403645261
3111,0.40125224265732762
3119,0.55077164225962971
3122,0.4024699872651335
3126,0.74989537393478345
3131,0.65371406220361972
3132,0.45639148761535614
3145,0.88642865439664476
3154,0.59064874652809285
3178,0.50006342302358098
3186,0.2483066011712694
3187,0.32370307140567617
3189,0.52365857205540534
3191,0.78553914506739564
3192,0.89657304278135708
3199,0.33971350007957973
3211,0.50638575060197355
3224,0.41370531531004118
3225,0.45441005572858889
3231,0.15437088776533325
3235,0.544194297261413
3237,0.47332422249282685
3240,0.1871907714785693
3242,0.47863167428107328
3254,0.88111202352776774
3256,0.57017713519607172
3257,0.31496344200324916
3289,0.4560834406698735
3294,0.40775463109863791
3301,0.36225082487173083
3302,0.50134057168684432
3314,0.4042583435685822
3326,0.50553770781756124
3332,0.82338971270588401
3345,0.75634860081208666
3349,0.8166411452311817
3357,0.6460620764750189
3380,0.27378391245330502
3389,0.68390174957739869
3397,0.92483122973357834
3399,0.54244129829413779
3407,0.77958491593721413
3411,0.44567466958176472
3413,0.24183437263849283
3417,0.24816240504932188
3418,0.085994625600114075
3426,0.94165138726199804
3443,0.28000974429282949
3456,0.78353886070575329
3464,0.77825051749915342
3467,0.59410165638787238
3473,0.68554176993609472
3479,0.074702713798360423
3481,0.88111874000837775
3492,0.3737170715087787
3498,0.6516424926393185
3499,0.41167730579598116
3505,0.62875848691064551
3529,0.39188231181490096
3535,0.59318590349594214
3540,0.30764663005025483
3561,0.31525771667461511
3564,0.94388385066960745
3574,0.38884341410592344
3590,0.6727025179666849
3592,0.27483743715315789
3596,0.89177490755465738
3604,0.17241242181245314
3620,0.79735645171532532
3623,0.25245753142332772
3632,0.74989985433795325
3641,0.26542214799258135
3647,0.40481118751032402
3653,0.23517094979822739
3656,0.5897700709793936
3667,0.7806243599123206
3672,0.41147973570714752
3683,0.44796956891999851
3695,0.35973365524452949
3717,0.52558286184945024
3736,0.26959861548174241
3740,0.43841497715046657
3753,0.30382847248062772
3769,0.64705581022642045
3771,0.48647082985525203
3787,0.8798515001108409
3790,0.43648674155076778
3792,0.87809359164726597
3801,0.16455266079687569
3806,0.68429878173656078
3812,0.05892227253146147
3815,0.67524840621045779
3840,0.7841840729610795
3846,0.21756144269110853
3858,0.58698805861043957
3872,0.27619798770423049
3873,0.17211289096210866
3874,0.64302432485850092
3876,0.87073611839320764
3880,0.65877543358035529
3882,0.33325123652412436
3894,0.69283237935600184
3901,0.69958187006340089
3902,0.80697483100091894
3908,0.85913265969761632
3919,0.32252561023214038
3921,0.18571254055544284
3922,0.44112383305653835
3924,0.075438389224787419
3939,0.77224577828959962
3952,0.3810674709848289
3959,0.6016524010722234
3964,0.34887475830897008
3972,0.77974914100609405
3978,0.94336837271223084
3979,0.33001799369201579
3988,0.029422316950060669
3989,0.77872518776839939
3991,0.64801768082205535
3996,0.68359607641063835
4005,0.34129936800026733
4012,0.39826543637058637
4013,0.21062580457265809
4014,0.10725983006143304
4018,0.50590512255702824
4027,0.48632182566063437
4030,0.18256520023929124
4035,0.28410137036497701
4036,0.94591807441556408
4046,0.88248679672676733
4059,0.18482935000078804
4066,0.44923304178187651
4082,0.67903929220981174
4090,0.67612981587441168
4100,0.93925633994167401
4107,0.65796806900661875
4109,0.3034421957482939
4110,0.34901120835300231
4121,0.4416379131580529
4123,0.35330557721743805
4124,0.79344272433520524
4129,0.8770428213746263
4136,0.33389876743228813
4139,0.49451912246261298
4145,0.70673134046392838
4154,0.63733654956179908
4156,0.74392251392251463
4161,0.12411496615633398
4165,0.26682733129993619
4169,0.33845130715527599
4188,0.57324815652944217
4195,0.27841299059562002
4204,0.89615173768833278
4211,0.81792528338376236
4213,0.53891978669928642
4218,0.56259191011718168
4220,0.60278513743868789
4222,0.053303258029726297
4227,0.64572116202117935
4229,0.73876871289894164
4233,0.49101059116111873
4239,0.79632662199376503
4242,0.47531467609050893
4249,0.76370715870796013
4260,0.82617231513896516
4263,0.63776899472366855
4265,0.4828027728172839
4267,0.55323621560168679
4276,0.94256972931664529
4278,0.52257624803582681
4279,0.37193877730536778
4280,0.14918056019680689
4281,0.43069996861942966
4282,0.5311559994656726
4288,0.17723340747256935
4306,0.36289035546465276
4308,0.24703057347745105
4309,0.39742723177214134
4313,0.47283803338589742
4320,0.99293264967720141
4324,0.6640449851664274
4334,0.40866261472968896
4341,0.30566621956591716
4349,0.12161320470719961
4353,0.53704074692371007
4354,0.44903217605650181
4356,0.21572952660712288
4366,0.38093661461744954
4371,0.54800863168993008
4375,0.44318059885927819
4377,0.81509555675523537
4384,0.11109157138731644
4389,0.55030901708480828
4394,0.47825883879233205
4409,0.64237474760553714
4411,0.736660733153091
4416,0.36406589589866156
4437,0.55338021983921992
4442,0.4295077726293195
4443,0.54326640297595286
4449,0.26107321231232555
4457,0.28898450109876417
4459,0.25143205308114525
4472,0.28360364307308794
4475,0.50854772074221266
4476,0.7941696049464626
4482,0.59620625015816842
4519,0.061380700361898112
4533,0.59803964405176091
4537,0.13037584054132911
4538,0.37285009850033629
4541,0.34336463014113833
4556,0.87234583202421845
4558,0.79543511254258803
4567,0.62870971724506997
4586,0.3420906686190302
4596,0.55434827831943922
4615,0.62460036829332743
4617,0.16509610064429245
4619,0.54197426015851791
4623,0.061847861641701904
4643,0.60608552010128758
4644,0.14679106057507763
4645,0.44960902427376487
4655,0.057643272420308103
4658,0.4782591484628676
4667,0.11596182881777722
4669,0.35881351661329675
4674,0.33699307915185778
4691,0.17217122421059985
4704,0.6270980305909013
4708,0.59332974613880229
4733,0.91803687221830355
4745,0.14276533536618669
4748,0.23413388242700772
4749,0.16539164652007024
4755,0.50169319170691473
4760,0.51516000506546189
4762,0.6508887777257345
4763,0.54932724693127344
4771,0.56049668226589244
4772,0.63418642640254885
4782,0.79814842427452526
4786,0.19335363121411786
4792,0.73130247698636819
4798,0.2766968073633741
4803,0.21237420017270511
4817,0.65428318031602273
4818,0.50208867563468285
4825,0.14434159318398632
4832,0.14551271655001652
4834,0.83735468221801812
4836,0.19303707083702834
4837,0.72626684081123127
4852,0.19556611376359792
4853,0.45991705268342187
4858,0.1766741752151019
4862,0.68396709731187944
4888,0.27211554207138078
4889,0.71524535544807388
4893,0.55700727189052734
4897,0.69579523111164332
4909,0.23218653599435435
4952,0.63350102610708625
4961,0.52061313841069534
4969,0.74438019303777414
4972,0.41471736541954696
4998,0.34025408502592924
5029,0.51690787363994972
5031,0.33917387901440588
5041,0.40053510432335648
5044,0.43106424155088496
5045,0.40776360384099697
5047,0.47210471845023999
5050,0.94419505276729687
5051,0.25445644979803822
5056,0.35252263506770853
5060,0.47581618104740919
5061,0.80178352567071653
5064,0.39832245686229889
5069,0.86787507689639543
5073,0.67661148394032478
5074,0.83302193440689953
5077,0.091949699345474353
5099,0.35576634457954265
5120,0.71603941678062488
5125,0.70093704317157679
5137,0.092295356587204849
5146,0.56306969231587611
5148,0.68647876373125194
5155,0.21794726434267808
5178,0.33460077870936061
5187,0.87493331046628975
5188,0.39374186947501111
5198,0.10974864781173818
5205,0.22247695664174191
5210,0.22382587577164223
5212,0.54282202875064967
5214,0.18155404203693648
5215,0.62644758322849459
5217,0.15261434612966265
5219,0.01038618688244998
5227,0.32543006964944837
5233,0.79072859588926336
5241,0.45540925196048904
5257,0.82177720456036063
5259,0.21804643676890312
5262,0.35684620751432988
5266,0.10773119143254199
5275,0.30284893114723199
5291,0.7861656303060045
5299,0.34814075583121157
5302,0.45052306878425169
5304,0.69618118704813348
5310,0.34608137431068914
5325,0.3552839394732844
5332,0.46791320260982944
5341,0.47256833949872623
5343,0.75783457161916234
5349,0.21008997238900978
5350,0.48342125022767346
5365,0.80727137624751799
5367,0.39053692999429218
5372,0.099460501002622714
5385,0.41727797576870024
5392,0.13938246073589175
5399,0.26395045838066894
5402,0.84025573182803881
5407,0.54926633716849371
5411,0.52956081487057294
5415,0.72330662864723061
5423,0.64542662753069469
5426,0.20978109997508254
5437,0.70645434000596186
5440,0.53207296954488514
5445,0.64471682660862595
5454,0.17305935327781771
5460,0.71419559697726442
5470,0.7972278684970725
5472,0.17289481526522213
5480,0.078149393377354062
5484,0.065905452191706876
5485,0.93343882208847584
5497,0.52047602205705079
5501,0.8509281998787922
5513,0.42228507068559201
5563,0.66466196839040925
5564,0.40721041703849847
5570,0.39047936692926977
5582,0.39563275263131142
5616,0.68513320849267401
5617,0.44661670620196398
5619,0.57319115452433289
5626,0.63417665008055746
5628,0.2941008920570154
5629,0.58660910919756004
5630,0.41166426617785751
5634,0.24756929428343485
5646,0.42976079869793721
5650,0.35585007726256074
5664,0.89475531235602501
5666,0.65024175923375305
5678,0.86915401595780495
5687,0.24985171789438212
5691,0.75462843097127708
5694,0.75048992779542045
5703,0.63900952667245958
5709,0.30503411545802811
5711,0.46812918857894797
5718,0.52424089729403145
5724,0.81686245942552604
5725,0.26864023565580653
5726,0.47051489700026661
5728,0.7789789127553185
5753,0.59490825333741004
5758,0.075300570466230773
5759,0.28907136872498568
5766,0.36843838224346576
5772,0.074820635026148399
5775,0.39753873740334844
5780,0.81348905180372577
5782,0.64524997728169153
5784,0.59065087298679386
5804,0.65844071819050454
5808,0.7686808034002236
5809,0.55508949218481185
5815,0.50585340671728474
5817,0.42723093702723108
5825,0.46902114785100418
5833,0.55427655605403592
5838,0.72727812066596875
5840,0.38734027873826749
5846,0.42387630506790736
5848,0.63213539935599394
5851,0.72057726319008897
5867,0.46100581634181337
5869,0.52083657051500254
5870,0.28518515121857585
5871,0.58131039320827715
5873,0.46822839341324607
5875,0.56275757871533494
5876,0.44412598460872243
5879,0.75337093075032835
5880,0.28614631921878741
5881,0.35549136146480598
5887,0.45999673939908292
5891,0.72871451392089714
5893,0.60700180948208216
5907,0.83226414513819247
5909,0.1837715333422574
5915,0.13952997292092956
5917,0.31984308434146075
5918,0.27764742639297385
5929,0.50366506974619607
5935,0.94174114711938772
5938,0.30757239306982104
5940,0.46886185588045565
5942,0.36211039759888075
5950,0.55195970715915499
5963,0.3260152700954983
5968,0.70545353771587072
5969,0.68109896530538738
5970,0.44975625309554024
5978,0.4508604267838795
5987,0.80690511997473113
5990,0.28543612853332839
5997,0.87344165254763495
5998,0.55814803124842616
6001,0.42594726427253632
6004,0.40327453119899481
6005,0.1869533823471739
6011,0.58584334906558955
6013,0.67887179005644294
6029,0.65595387415380069
6043,0.38787409130478406
6045,0.34644613508468231
6049,0.23698555142639632
6051,0.77704371292579066
6064,0.55115997321927135
6066,0.13467418006180018
6071,0.66896413550246325
6078,0.3620763766882264
6085,0.20361375998469614
6086,0.73646070282274856
6095,0.61041797035547685
6103,0.32160820101506021
6105,0.46672413932155848
6106,0.56984426832715063
6107,0.2373164282614241
6111,0.63771091548736325
6114,0.87024896124830986
6118,0.49910660310623201
6139,0.22105080181795519
6140,0.29563448741615977
6147,0.5502723885205103
6153,0.81529375598018405
6156,0.43165638988833699
6158,0.17327686605045281
6163,0.44059128387593444
6165,0.46750323350788653
6176,0.50528358567835807
6178,0.42315665800503072
6182,0.3943434255391402
6199,0.22381626521076139
6207,0.35578171208637227
6220,0.52900482299913376
6223,0.42384336703386671
6227,0.23822244474378315
6235,0.73582449012962525
6246,0.35911541932180097
6259,0.14595217824195858
6267,0.81544959600936873
6278,0.81702107793138334
6287,0.9121249326423071
6307,0.54190630056719735
6312,0.4798685890232412
6314,0.49691701576141767
6315,0.40396463169554081
6316,0.20244158121765962
6321,0.49801252678679025
6324,0.76563287505825872
6325,0.97668331894405269
6332,0.7362319364308807
6336,0.48985854659102646
6337,0.6884097192478722
6341,0.79965653648404222
6349,0.81339091301520361
6353,0.36070583605413792
6362,0.65963533894339343
6371,0.36840143758096833
6386,0.36633074105217717
6387,0.52069965654447881
6388,0.66849129139529995
6389,0.6349775465922729
6391,0.35213919260782983
6410,0.30252704322828022
6413,0.40967978449158376
6421,0.65369036044537743
6428,0.56482386826849296
6429,0.48821975239031928
6433,0.32855216387473624
6438,0.73315021902930622
6439,0.60115190832708798
6442,0.64175527663527776
6444,0.64814953804186359
6451,0.77365758494393233
6456,0.2950760933957195
6461,0.55032647850624916
6478,0.36283693287946256
6483,0.13259223132521319
6488,0.51802054877877957
6489,0.6066556040456158
6498,0.73898707569715039
6501,0.10882544050661205
6505,0.40983430613626737
6513,0.16237759448065922
6515,0.5579766040189339
6531,0.64173974363728492
6562,0.26011059221036559
6564,0.61539325914776299
6572,0.8600976922607837
6574,0.40284792277339071
6586,0.56758950068714287
6588,0.26677317914793647
6601,0.63477341074797311
6608,0.5831505955937536
6611,0.1865607137141598
6614,0.094974693428200571
6617,0.36545096103310382
6628,0.54564428853857694
6632,0.4387103195891201
6642,0.42166093609542182
6643,0.93031986194847216
6660,0.33271493697229382
6667,0.04585209499213054
6671,0.080068034881267652
6682,0.55132008746075456
6699,0.7411528823795408
6702,0.33077038200599707
6703,0.84293444257528782
6705,0.42556050890285491
6707,0.25669990521833397
6709,0.74915411885813255
6718,0.18022985858116009
6720,0.39793345113188144
6721,0.54598676444106731
6725,0.34753619221560789
6726,0.65891432429092989
6727,0.34584488250669665
6760,0.38664492703389153
6788,0.71777611930097085
6791,0.68228753016752086
6793,0.071845961856069909
6794,0.36959213363600169
6808,0.57203860141495089
6809,0.83100388402137715
6810,0.66500907319467317
6819,0.24092656551711686
6820,0.79488137584969409
6829,0.20327089677510465
6831,0.34009374344740961
6833,0.89526852666379098
6847,0.83784462187459041
6856,0.60788082625945017
6858,0.42109445298827225
6860,0.78681368171036692
6866,0.37198354324033145
6871,0.58087397922744566
6872,0.35652282871691998
6877,0.53860961656488537
6878,0.79625957603755049
6879,0.40427192892641417
6880,0.77450999731416847
6886,0.80973542718880398
6894,0.60868910443021029
6897,0.33537756424853538
6906,0.40192414818193667
6916,0.53251509910390915
6919,0.68963644776222843
6939,0.72464487135212707
6958,0.72291408425786041
6959,0.5866400065830415
6967,0.86307516429376108
6989,0.96147395202862496
7000,0.34436973500939466
7004,0.49964141450162242
7006,0.83463042914168817
7007,0.43814489724774719
7008,0.87089852561788739
7027,0.66950858071240427
7055,0.73862342762455846
7059,0.61186037834390616
7066,0.56446439915425561
7067,0.62804611619288464
7073,0.66818948095186337
7080,0.54526795598966282
7089,0.59109532537565168
7099,0.15177224613247034
7109,0.63139843135758411
7134,0.67177314110765707
7138,0.74929295959511522
7139,0.48956644424083084
7142,0.40158058069008357
7151,0.3924221793726359
7153,0.34118232281043293
7169,0.3821941864723914
7185,0.76330598726779453
7193,0.1629214186891452
7200,0.9125903450482783
7216,0.47588577188398612
7221,0.68960595125682467
7223,0.64736864034326058
7236,0.5644263551976918
7237,0.40706420795688419
7244,0.33712696058491792
7245,0.47551684530999982
7251,0.30937975408153151
7252,0.75190121319556991
7264,0.81188772836951961
7284,0.52550685316998524
7301,0.68382434066143927
7304,0.55335611123519224
7307,0.68204930774020189
7308,0.38078060848570683
7315,0.81992311769537662
7323,0.59954662804757397
7324,0.30600190364183755
7326,0.66927713009504763
7330,0.91249888588412997
7367,0.57396344243119635
7371,0.59470957026410765
7389,0.61169878552084678
7394,0.32558170420584048
7404,0.30819129839917481
7410,0.52871746947217846
7423,0.054179048260879138
7434,0.30227203158056026
7438,0.32075401831079681
7449,0.27195039580257518
7461,0.38657448381258297
7464,0.66546213549385014
7465,0.53244066364786025
7469,0.55150702073893976
7472,0.54986293161854705
7474,0.42255608840510606
7492,0.14788428314734908
7496,0.65940841489872404
7499,0.81127308126920517
7507,0.77272674034167055
7513,0.49660412459652259
7515,0.58333768557469057
7535,0.62638079035326533
7542,0.44943648834900179
7568,0.66474146325430572
7578,0.61912628374972933
7586,0.88507243576323569
7587,0.60168281705845639
7593,0.2210112328616699
7608,0.65580658855912688
7613,0.21957130998726879
7617,0.59359673133855306
7624,0.79486853533476098
7627,0.57722873870742597
7630,0.4325938631932541
7634,0.27300161583523452
7644,0.50996997610308126
7651,0.46774579462046223
7655,0.45331215189983604
7659,0.54952168464792428
7665,0.30442287495147285
7666,0.69664879072741437
7675,0.60053716758820119
7678,0.23717914848071861
7689,0.3471624944980915
7695,0.71365806813389743
7696,0.42333404992601265
7708,0.1324418829349415
7725,0.76945845954538905
7731,0.14809685189759819
7737,0.3305653614609721
7739,0.68594590032348279
7758,0.58096562250206196
7763,0.25140024981371956
7769,0.62815260627838221
7775,0.66767133210506935
